sector,business_vintage_months,monthly_upi_inflow,monthly_upi_outflow,upi_transaction_count,avg_transaction_value,upi_inflow_growth_rate,cash_flow_volatility,avg_bank_balance,gst_monthly_turnover,gst_filing_regularity,gst_late_filings_count,digital_invoice_count_monthly,on_time_payment_ratio,bounced_payment_count,existing_loan_emi_ratio,financial_health_score,risk_category
restaurant_food,7,193620.94,128682.31,840,230.31,-10.68,0.0754,30923.53,153976.08,0.9006,1,263,0.8775,0,0.1451,72.83,Low Risk
pharmacy_medical,109,372292.58,313381.52,1069,348.25,-14.51,0.2439,77025.05,351687.86,0.8988,1,328,0.9779,0,0.3106,75.03,Low Risk
electronics_repair,19,41327.42,33927.63,75,548.62,4.24,0.0406,4186.89,30902.74,0.7186,1,15,0.6083,2,0.2125,53.82,Medium Risk
electronics_repair,58,134728.55,97439.4,336,400.77,25.9,0.048,19929.26,130912.6,0.9577,0,106,0.8864,2,0.1558,89.45,Low Risk
wholesale_trade,30,22667.86,10367.62,56,398.54,23.18,0.0624,3243.56,20559.08,0.6071,2,13,0.7037,2,0.0744,58.12,Medium Risk
textile_apparel,37,78020.51,48176.5,295,264.11,-19.54,0.2163,4070.17,81814.55,0.8293,1,92,0.9882,0,0.3589,53.8,Medium Risk
wholesale_trade,62,39008.68,25622.14,128,302.79,-2.22,0.2047,11757.32,27571.45,0.7354,2,36,0.4317,3,0.2337,56.38,Medium Risk
restaurant_food,46,88365.72,64381.73,160,550.59,8.17,0.2524,28366.66,78720.11,0.7892,0,64,0.4595,1,0.2803,51.38,Medium Risk
restaurant_food,13,39640.23,25990.93,158,249.85,-0.85,0.1728,11040.15,32834.51,0.7164,1,51,0.5486,4,0.231,51.32,Medium Risk
textile_apparel,14,76008.34,43342.54,304,249.37,10.97,0.1472,12260.02,85367.41,0.4331,5,87,0.9794,0,0.2245,56.57,Medium Risk
manufacturing_small,67,166670.65,141246.26,116,1432.69,26.14,0.0858,18261.66,119226.27,0.7315,1,33,0.8639,0,0.1112,74.93,Low Risk
grocery_retail,44,29287.44,24221.57,71,411.33,-3.89,0.1954,3468.17,18266.92,0.5755,0,30,0.8303,0,0.0983,69.06,Medium Risk
wholesale_trade,42,15952.97,12029.52,44,360.65,11.49,0.0743,892.58,16582.03,0.6458,2,11,0.9327,0,0.2327,66.75,Medium Risk
services_professional,98,57177.81,47297.21,80,714.0,16.9,0.0972,14538.16,50999.62,0.7793,0,25,0.8279,0,0.2468,73.67,Low Risk
services_professional,38,35782.89,23369.16,201,177.17,-6.94,0.4821,10855.5,37861.1,0.813,2,55,0.7049,1,0.1911,61.75,Medium Risk
electronics_repair,53,58842.39,35579.6,338,173.72,9.83,0.5197,4004.73,58374.32,0.8679,0,108,0.4749,5,0.2563,59.7,Medium Risk
restaurant_food,48,485241.01,407612.17,719,674.04,19.53,0.3206,110449.06,373913.91,0.8103,1,206,0.9362,0,0.2935,69.84,Medium Risk
services_professional,7,78719.28,62476.08,39,2004.86,-10.41,0.3539,25550.93,71669.58,0.8717,0,9,0.8021,0,0.2905,75.74,Low Risk
grocery_retail,83,75648.56,68592.0,56,1341.61,3.38,0.0874,18690.55,63959.32,0.9588,1,19,0.6962,2,0.3459,70.72,Low Risk
textile_apparel,20,32883.72,24429.29,183,179.64,-10.93,0.1083,5395.52,33837.57,0.984,0,44,0.8363,1,0.265,57.36,Medium Risk
manufacturing_small,27,36195.12,22120.57,92,391.07,9.64,0.0609,7778.27,22918.63,0.7791,1,27,0.8469,1,0.1928,59.11,Medium Risk
textile_apparel,16,30439.98,19785.1,190,159.73,11.45,0.02,3240.89,23636.01,0.6133,3,55,0.995,0,0.2961,60.71,Medium Risk
textile_apparel,55,114521.2,70054.89,107,1067.15,4.05,0.2176,33903.88,101936.46,0.6841,2,44,0.8581,1,0.3594,53.42,Medium Risk
services_professional,52,257881.47,179900.87,692,372.65,8.42,0.1573,88067.9,289962.4,0.7421,1,187,0.9463,2,0.2385,71.14,Low Risk
textile_apparel,16,45544.85,38302.56,155,293.07,27.3,0.1405,4076.82,44885.27,0.6741,3,58,0.7964,0,0.0965,54.87,Medium Risk
wholesale_trade,30,18414.92,12625.35,52,351.74,3.3,0.1715,3431.05,19019.63,0.5753,3,22,0.765,3,0.1611,51.51,Medium Risk
wholesale_trade,64,157481.32,137613.64,234,672.99,18.72,0.1704,32080.89,177151.3,0.6322,1,74,0.421,1,0.4688,50.75,Medium Risk
wholesale_trade,54,138835.32,109341.98,920,150.79,24.32,0.293,20511.74,155421.62,0.7933,1,258,0.78,0,0.3893,72.54,Low Risk
services_professional,40,135977.0,73948.3,756,179.74,16.85,0.4024,36396.52,152399.35,0.7876,2,223,0.9303,1,0.3132,58.31,Medium Risk
services_professional,112,10340.06,8779.88,9,1116.79,26.15,0.151,1710.99,8371.16,0.8644,0,3,0.7631,2,0.1739,70.12,Low Risk
pharmacy_medical,27,20353.47,17004.11,15,1275.98,47.77,0.2414,4023.68,19251.41,0.6318,0,4,0.5662,0,0.2831,59.16,Medium Risk
services_professional,25,48016.16,36005.73,97,490.33,-6.47,0.2496,7719.48,30376.85,0.7573,0,25,0.4164,3,0.402,53.13,Medium Risk
restaurant_food,41,45156.99,43239.08,28,1596.14,-7.44,0.0788,10720.08,48399.68,0.7116,3,7,0.9041,1,0.2515,63.75,Medium Risk
grocery_retail,51,44733.55,30147.23,227,196.93,5.09,0.2327,9801.63,45026.73,0.8347,1,70,0.7929,2,0.0704,70.35,Low Risk
electronics_repair,11,75664.37,52002.43,286,263.93,-8.4,0.1427,18768.15,61532.89,0.5673,5,80,0.9194,0,0.3452,47.77,Medium Risk
restaurant_food,51,54810.68,46174.9,116,472.5,4.72,0.1646,17184.0,41003.12,0.7301,0,32,0.783,1,0.0222,71.22,Low Risk
grocery_retail,18,44575.53,34138.52,216,205.96,5.58,0.227,11922.78,32730.62,0.678,1,64,0.5978,1,0.2695,56.38,Medium Risk
grocery_retail,25,55534.44,43807.74,137,403.08,2.9,0.15,5909.02,51762.95,0.6763,3,41,0.8147,1,0.3513,58.2,Medium Risk
grocery_retail,39,370166.09,333871.76,1522,243.07,11.72,0.1103,50628.94,279723.05,0.8226,2,453,0.7617,2,0.0859,82.8,Low Risk
grocery_retail,24,45478.1,40835.29,146,310.93,2.87,0.0376,4377.07,51709.9,0.5472,3,39,0.7817,0,0.4936,51.24,Medium Risk
electronics_repair,51,52795.59,54589.59,175,300.03,-6.54,0.1291,12366.49,41444.95,0.7777,0,46,0.9162,0,0.2268,72.9,Low Risk
electronics_repair,75,59279.52,33313.33,82,722.65,-2.38,0.1817,6027.86,60696.75,0.7755,2,16,0.6775,1,0.2274,57.62,Medium Risk
pharmacy_medical,92,119635.91,92892.98,351,339.93,-0.21,0.1615,29133.43,135029.44,0.8064,0,132,0.8329,2,0.1239,79.57,Low Risk
manufacturing_small,31,38421.89,18038.19,45,842.49,-2.09,0.083,2944.81,23231.85,0.9705,0,14,0.7464,0,0.1808,75.33,Low Risk
wholesale_trade,28,22333.1,19438.25,12,1781.22,-19.9,0.241,3778.65,19224.13,0.758,0,4,0.4772,2,0.1045,60.22,Medium Risk
pharmacy_medical,46,33124.86,24001.46,188,175.38,19.66,0.1263,10114.53,34005.23,0.8878,0,51,0.8766,0,0.252,75.8,Low Risk
pharmacy_medical,38,60122.9,40082.2,82,724.77,3.83,0.1068,5653.77,52650.64,0.5033,3,18,0.8705,3,0.101,60.43,Medium Risk
grocery_retail,68,138146.37,100815.93,605,228.15,21.07,0.0807,9770.97,153231.6,0.8709,0,191,0.9827,0,0.3957,78.95,Low Risk
textile_apparel,43,168051.99,115732.18,323,518.84,14.25,0.0535,13646.49,119837.12,0.7432,3,94,0.9486,0,0.0555,74.65,Low Risk
wholesale_trade,40,40465.55,32681.24,62,642.36,11.19,0.1307,12692.58,36897.96,0.6782,1,13,0.6218,0,0.0315,59.36,Medium Risk
manufacturing_small,65,29172.94,26126.51,74,389.67,-11.88,0.1486,1588.07,18298.1,0.9119,2,21,0.6473,1,0.0802,65.84,Medium Risk
restaurant_food,64,21135.14,16608.27,30,703.85,5.21,0.0584,2350.76,20217.74,0.6756,2,9,0.791,0,0.1157,62.59,Medium Risk
manufacturing_small,47,26938.36,17652.34,63,426.5,11.02,0.0908,2213.87,25823.18,0.7732,0,19,0.7917,2,0.1643,67.58,Medium Risk
grocery_retail,71,24554.08,22033.6,134,182.42,-0.87,0.0999,6008.62,16933.28,0.6861,4,37,0.749,1,0.0986,61.32,Medium Risk
textile_apparel,39,30317.24,25375.49,146,207.43,7.98,0.1355,4017.55,31040.25,0.6153,1,37,0.79,1,0.1719,57.08,Medium Risk
manufacturing_small,114,137215.91,105381.86,578,237.17,-1.84,0.2842,43759.68,154345.48,0.9615,0,182,0.6805,3,0.2989,67.45,Medium Risk
electronics_repair,39,208397.96,130145.85,1578,131.99,11.75,0.3401,53191.52,172867.58,0.4899,4,478,0.7335,0,0.0226,51.63,Medium Risk
electronics_repair,92,92548.61,59087.74,87,1063.07,10.11,0.0635,24121.23,75153.68,0.3697,2,29,0.9447,0,0.675,60.4,Medium Risk
pharmacy_medical,64,26901.37,16864.82,102,262.88,-11.33,0.1162,4009.76,29610.51,0.938,1,37,0.9129,2,0.2027,73.72,Low Risk
services_professional,70,46113.79,43332.0,34,1349.18,3.36,0.1341,15573.62,38784.48,0.765,2,4,0.9583,0,0.231,69.84,Medium Risk
restaurant_food,50,110315.07,107980.76,583,189.04,-2.75,0.2781,17720.39,97443.63,0.5433,3,147,0.691,0,0.0725,56.06,Medium Risk
grocery_retail,51,47060.89,41569.09,131,356.8,-21.72,0.0925,16194.43,39829.22,0.6698,1,28,0.8333,0,0.3707,65.19,Medium Risk
wholesale_trade,27,24882.09,21099.83,42,583.19,0.51,0.1881,2985.48,21614.7,0.9038,0,12,0.8851,0,0.1356,71.96,Low Risk
services_professional,35,78883.47,45913.09,290,271.23,9.53,0.0859,18446.46,53190.14,0.4637,3,83,0.7688,3,0.2316,58.31,Medium Risk
pharmacy_medical,33,86144.88,57998.1,388,221.46,3.4,0.3384,27040.6,85168.04,0.8431,0,109,0.875,1,0.192,73.09,Low Risk
wholesale_trade,20,82337.09,71766.0,136,601.98,-4.07,0.1425,10070.16,52616.42,0.7058,2,48,0.7511,0,0.4067,60.52,Medium Risk
restaurant_food,54,139890.77,95773.02,98,1421.32,-1.11,0.2027,12693.05,156507.97,0.6404,1,26,0.6974,1,0.4577,59.28,Medium Risk
textile_apparel,70,95406.25,78870.55,181,525.0,12.04,0.1205,29713.48,62854.62,0.5599,3,40,0.6548,1,0.1825,60.15,Medium Risk
grocery_retail,14,35836.12,23084.0,209,170.71,20.65,0.1427,11520.43,40351.24,0.9199,1,66,0.7124,1,0.3558,57.0,Medium Risk
manufacturing_small,60,61187.13,33256.94,96,635.22,-1.8,0.0342,8706.98,50404.59,0.7081,1,34,0.8729,2,0.1457,74.53,Low Risk
manufacturing_small,40,591822.36,499913.51,2806,210.84,11.02,0.1967,57792.11,668229.5,0.6669,3,846,0.7106,2,0.1189,66.59,Medium Risk
manufacturing_small,17,136367.57,105285.33,2395,56.93,-13.75,0.168,40982.91,112954.46,0.7306,0,742,0.7175,0,0.4239,59.1,Medium Risk
restaurant_food,41,99947.38,84280.46,338,295.0,12.36,0.1929,32898.41,64249.12,0.8177,2,96,0.8442,0,0.6658,66.21,Medium Risk
restaurant_food,53,79367.68,62598.09,169,467.82,33.14,0.3037,10040.61,73782.94,0.498,1,60,0.9197,0,0.178,55.59,Medium Risk
manufacturing_small,73,40995.49,33933.67,62,659.14,3.23,0.3685,12358.94,44936.28,0.7975,1,24,0.782,0,0.2537,69.65,Medium Risk
services_professional,76,11616.62,8378.43,88,131.19,-1.01,0.2215,2598.17,11754.93,0.9036,0,25,0.795,0,0.1247,71.91,Low Risk
manufacturing_small,55,85681.07,61123.13,291,294.26,21.71,0.1415,10377.14,60558.03,0.7211,1,60,0.6929,0,0.1593,74.96,Low Risk
textile_apparel,63,360507.48,297257.73,988,364.88,-4.31,0.0854,102890.51,276539.0,0.8193,1,292,0.8238,1,0.2141,69.14,Medium Risk
electronics_repair,20,145559.04,86329.44,171,847.44,21.81,0.2025,9364.08,127236.84,0.9599,0,48,0.8278,0,0.4678,65.5,Medium Risk
manufacturing_small,45,366652.69,217753.42,614,596.79,8.24,0.1749,73126.05,355278.47,0.6009,2,180,0.7858,3,0.4273,65.03,Medium Risk
textile_apparel,43,20136.05,12310.12,59,337.38,0.71,0.211,4653.63,19205.62,0.8429,0,16,0.6856,2,0.2711,65.04,Medium Risk
restaurant_food,18,32864.39,31295.59,152,215.42,19.57,0.3869,9015.92,36815.28,0.7734,2,33,0.9207,0,0.1535,58.21,Medium Risk
pharmacy_medical,48,41330.44,30271.7,63,647.11,7.89,0.2861,6321.5,40743.85,0.4176,4,19,0.8936,1,0.541,41.31,High Risk
electronics_repair,30,185504.64,99436.82,536,346.08,1.82,0.0577,44490.25,210154.37,0.4196,5,149,0.7517,0,0.1582,61.82,Medium Risk
pharmacy_medical,16,132297.81,108723.66,300,440.69,18.71,0.0792,8472.52,138048.99,0.8119,0,103,0.8441,0,0.1348,73.53,Low Risk
textile_apparel,45,212261.46,212595.26,174,1214.66,8.84,0.1248,38134.3,174398.07,0.267,2,43,0.9348,0,0.2088,57.67,Medium Risk
manufacturing_small,46,46277.62,33192.25,71,644.15,-4.57,0.4902,6477.36,51200.99,0.6688,2,13,0.8806,0,0.0691,65.03,Medium Risk
pharmacy_medical,107,67213.12,49739.49,514,130.62,22.91,0.1073,11988.72,64011.13,0.463,2,139,0.8184,0,0.1479,70.15,Low Risk
electronics_repair,43,121298.13,81781.21,524,231.41,1.36,0.2992,13395.31,90914.43,0.8218,0,150,0.9433,0,0.0475,72.48,Low Risk
restaurant_food,18,19325.21,14163.2,55,350.44,-1.56,0.087,1125.72,20584.17,0.8969,1,13,0.8896,0,0.1064,62.19,Medium Risk
restaurant_food,67,33492.18,23741.47,100,332.18,3.98,0.087,8792.1,26973.01,0.6638,0,31,0.8497,0,0.3256,65.53,Medium Risk
pharmacy_medical,68,162870.53,135410.02,845,192.52,14.22,0.0328,53420.58,153188.01,0.8364,1,238,0.8649,1,0.2798,74.89,Low Risk
wholesale_trade,48,46044.45,29965.05,146,314.06,3.99,0.1861,8372.57,33899.89,0.6073,0,32,0.8041,1,0.1269,60.13,Medium Risk
textile_apparel,48,80396.87,44395.13,222,361.24,-14.24,0.5533,7893.72,58392.28,0.7459,2,56,0.9093,0,0.1559,59.82,Medium Risk
textile_apparel,34,55608.74,47074.9,229,242.04,28.13,0.1207,16966.0,54770.94,0.6848,4,70,0.9049,0,0.1615,66.44,Medium Risk
manufacturing_small,32,18089.07,13212.85,72,248.49,-2.11,0.2932,1387.54,17953.88,0.3925,3,19,0.8328,0,0.1501,44.42,High Risk
manufacturing_small,23,34748.56,29864.09,193,179.29,-4.51,0.2626,2395.7,28176.3,0.9292,0,65,0.7972,2,0.2173,65.13,Medium Risk
restaurant_food,54,9261.63,7645.54,21,424.61,19.84,0.0477,1740.5,9071.44,0.7639,2,4,0.73,1,0.1294,55.69,Medium Risk
pharmacy_medical,23,31581.55,23627.04,120,261.21,4.15,0.1753,2715.04,35777.25,0.976,0,26,0.8254,1,0.3783,69.59,Medium Risk
services_professional,16,52728.86,40927.13,158,333.53,15.03,0.079,2898.65,55575.94,0.8651,1,50,0.9151,0,0.3885,73.95,Low Risk
textile_apparel,50,207748.45,146290.45,526,394.41,0.51,0.1433,61133.85,227917.31,0.7846,5,176,0.8457,1,0.4018,52.76,Medium Risk
electronics_repair,5,22278.16,19009.05,84,263.06,-14.57,0.1133,4270.85,20308.32,0.5918,1,23,0.9575,1,0.1157,58.01,Medium Risk
services_professional,80,36247.46,29542.15,121,299.15,-1.97,0.0692,11874.51,39940.61,0.7103,3,40,0.6817,3,0.1599,68.8,Medium Risk
restaurant_food,53,24287.99,18911.07,185,131.0,-7.19,0.1407,2318.49,14600.46,0.9477,1,46,0.7273,1,0.2646,61.2,Medium Risk
manufacturing_small,49,170202.49,150849.17,1230,138.36,6.18,0.2783,24034.78,149018.01,0.6696,1,355,0.7843,1,0.1951,69.72,Medium Risk
wholesale_trade,27,88648.64,73650.76,523,169.23,-3.93,0.1848,29729.47,101222.91,0.8645,0,159,0.9599,0,0.1371,82.25,Low Risk
grocery_retail,38,24052.41,15078.36,33,708.37,10.42,0.2971,6817.61,22362.27,0.724,2,10,0.7901,2,0.13,59.92,Medium Risk
textile_apparel,49,118303.99,105318.43,407,290.16,4.45,0.2397,38393.86,95734.69,0.7817,2,127,0.7683,4,0.3346,54.46,Medium Risk
electronics_repair,36,20955.0,17362.36,42,487.37,9.05,0.4325,1199.98,17629.0,0.9025,0,11,0.7679,2,0.2767,65.11,Medium Risk
textile_apparel,34,214916.22,186774.99,313,685.66,3.85,0.02,63770.48,155982.07,0.8206,2,80,0.5749,5,0.2664,57.69,Medium Risk
wholesale_trade,11,61576.96,42001.23,121,507.22,-10.18,0.0927,14595.11,37753.78,0.8406,1,27,0.6944,2,0.1465,60.8,Medium Risk
wholesale_trade,34,137905.7,112822.81,230,597.01,3.16,0.3544,33216.29,86824.7,0.4252,7,60,0.7407,0,0.049,54.56,Medium Risk
restaurant_food,70,65501.78,57022.05,52,1237.8,8.01,0.1123,4840.52,40743.83,0.8435,2,14,0.6079,0,0.2804,61.26,Medium Risk
services_professional,33,64471.8,36991.16,66,964.18,5.12,0.1103,22106.49,58459.49,0.775,1,18,0.8096,1,0.1999,67.32,Medium Risk
services_professional,54,68153.7,48208.13,89,758.45,-3.13,0.2288,8426.79,61395.88,0.6357,2,23,0.7747,0,0.3925,60.63,Medium Risk
textile_apparel,29,81286.18,62211.56,265,305.85,12.43,0.1645,7270.7,69076.66,0.8641,0,83,0.902,0,0.3478,63.57,Medium Risk
pharmacy_medical,58,20940.82,14186.28,144,145.09,3.0,0.4931,5835.97,21766.85,0.8416,2,49,0.8862,1,0.0612,65.8,Medium Risk
grocery_retail,23,72603.31,57994.86,351,206.33,-7.1,0.056,16102.48,69417.56,0.6977,2,104,0.84,1,0.1749,64.24,Medium Risk
services_professional,11,44785.58,30042.84,86,516.68,-2.82,0.12,12867.25,37321.11,0.5202,5,29,0.6615,2,0.2768,52.41,Medium Risk
restaurant_food,21,185571.81,134767.61,566,327.62,19.81,0.2441,50843.59,203284.68,0.7433,1,164,0.6689,1,0.5325,55.68,Medium Risk
textile_apparel,43,68246.71,46819.08,77,883.52,23.97,0.1433,16720.54,63399.14,0.929,0,23,0.7391,0,0.0916,67.38,Medium Risk
pharmacy_medical,7,152197.57,91498.91,452,336.6,12.44,0.2059,30953.03,120886.28,0.8604,2,138,0.9153,1,0.3038,66.7,Medium Risk
restaurant_food,43,11880.33,7609.44,54,217.43,14.73,0.1899,1761.52,13432.31,0.7556,2,21,0.9271,0,0.2737,59.41,Medium Risk
electronics_repair,77,31742.83,16777.02,128,246.65,0.05,0.2111,2973.19,21492.22,0.7422,1,34,0.9245,0,0.1554,71.59,Low Risk
restaurant_food,31,93470.32,67035.38,353,264.16,1.6,0.2022,6346.76,98354.48,0.7285,0,107,0.8092,1,0.1859,64.41,Medium Risk
textile_apparel,4,117144.8,101308.75,297,393.39,-9.16,0.2671,28780.52,80506.42,0.5725,1,87,0.6727,1,0.1949,51.47,Medium Risk
electronics_repair,18,24336.9,19218.91,71,341.23,13.91,0.1249,5691.64,16378.81,0.4885,3,21,0.7571,0,0.1939,62.11,Medium Risk
restaurant_food,18,523115.95,485267.54,1462,357.74,13.43,0.2243,43203.86,578965.5,0.7298,1,409,0.8714,0,0.2706,61.83,Medium Risk
restaurant_food,24,58120.29,54748.55,270,214.81,8.76,0.1478,11632.78,64996.4,0.8253,0,87,0.7226,0,0.3637,61.15,Medium Risk
grocery_retail,27,83460.67,70401.03,193,430.82,5.02,0.0963,13541.87,63266.82,0.4524,3,58,0.8426,1,0.1539,54.25,Medium Risk
textile_apparel,16,24330.65,13302.52,21,1133.29,-4.83,0.0795,7889.59,23939.85,0.7402,1,5,0.6373,1,0.5266,48.16,Medium Risk
manufacturing_small,59,25948.36,18196.11,57,448.23,7.88,0.0764,7207.67,17015.48,0.7046,4,17,0.5522,1,0.3147,61.45,Medium Risk
restaurant_food,25,86761.02,47237.97,167,516.48,-13.95,0.1173,10105.83,55569.3,0.8214,0,37,0.7602,2,0.243,74.3,Low Risk
manufacturing_small,56,14419.73,12136.99,65,221.43,1.55,0.2165,3956.06,10486.37,0.6827,2,18,0.9323,0,0.1624,55.29,Medium Risk
restaurant_food,37,67889.31,51956.13,109,621.11,3.13,0.156,6344.34,73979.52,0.8797,1,36,0.7736,1,0.136,64.85,Medium Risk
pharmacy_medical,137,36525.36,24965.19,81,445.7,12.31,0.2011,12028.44,38971.27,0.8368,2,17,0.838,2,0.1912,75.94,Low Risk
services_professional,24,34372.86,29587.62,47,721.04,-1.73,0.0926,7529.97,25733.06,0.8642,3,26,0.8851,1,0.1603,69.92,Medium Risk
restaurant_food,37,133189.96,88136.15,346,384.56,19.78,0.2902,25270.89,151432.26,0.5964,1,80,0.9411,0,0.2455,73.11,Low Risk
textile_apparel,68,258463.86,202114.27,895,288.76,-22.24,0.1781,79746.07,280653.8,0.7011,1,272,0.6326,1,0.2325,64.95,Medium Risk
pharmacy_medical,36,146680.85,114655.1,1009,145.23,15.48,0.1781,8098.42,110487.01,0.7395,1,322,0.7678,1,0.2038,69.08,Medium Risk
textile_apparel,86,59926.07,47118.46,59,1007.76,-3.76,0.1095,14530.18,62499.71,0.3101,3,10,0.7044,0,0.223,52.37,Medium Risk
grocery_retail,46,149811.85,128363.12,116,1281.29,-12.05,0.111,38749.76,166017.13,0.807,2,43,0.9462,0,0.2042,73.23,Low Risk
services_professional,22,46025.09,31565.55,37,1242.57,9.21,0.1612,11508.02,44577.91,0.8749,0,10,0.9298,0,0.2551,65.15,Medium Risk
textile_apparel,67,276021.83,152299.77,1074,256.98,8.57,0.5841,64600.51,254936.35,0.9562,0,286,0.818,0,0.1196,71.96,Low Risk
textile_apparel,23,578890.46,453464.9,464,1245.11,-5.79,0.2419,75079.74,446989.71,0.7338,2,141,0.573,1,0.1199,66.32,Medium Risk
grocery_retail,11,82654.07,73309.01,245,336.51,1.15,0.094,23342.68,90304.71,0.7398,5,83,0.9461,0,0.2043,62.7,Medium Risk
restaurant_food,90,74154.65,35483.42,197,376.36,-7.11,0.1566,11396.76,69593.37,0.8938,0,58,0.6653,4,0.2968,61.85,Medium Risk
manufacturing_small,2,18725.19,14906.97,56,329.01,5.65,0.244,1649.44,14207.82,0.8168,5,17,0.5102,2,0.0777,50.65,Medium Risk
grocery_retail,16,38785.78,30651.16,278,139.1,-25.4,0.02,11637.69,43093.9,0.7255,2,90,0.9565,0,0.1541,67.43,Medium Risk
pharmacy_medical,81,32367.99,26139.62,131,246.37,8.72,0.2712,3266.33,20957.03,0.777,0,47,0.9525,0,0.2303,73.19,Low Risk
restaurant_food,39,57740.84,35261.39,271,212.82,10.64,0.2005,9986.5,43343.3,0.9286,0,88,0.8243,0,0.3641,70.44,Low Risk
manufacturing_small,23,18810.89,14104.83,24,753.03,-14.19,0.1854,1989.25,16702.18,0.5919,3,3,0.8538,0,0.1869,64.86,Medium Risk
electronics_repair,64,33537.83,25258.04,74,447.62,16.16,0.3904,11735.87,28934.59,0.8052,0,28,0.8542,2,0.2893,62.2,Medium Risk
grocery_retail,34,24971.06,19259.46,118,210.2,12.15,0.088,1527.93,17665.51,0.8091,0,40,0.8076,1,0.2881,62.66,Medium Risk
wholesale_trade,25,149781.09,128854.72,199,750.57,0.32,0.06,15601.89,127465.26,0.8272,1,58,0.9257,0,0.2589,69.76,Medium Risk
electronics_repair,81,50825.33,43545.16,47,1060.79,43.24,0.1792,4067.44,51560.39,0.7593,2,12,0.7404,1,0.3173,60.47,Medium Risk
wholesale_trade,22,72955.97,54883.17,64,1126.73,7.66,0.2279,11274.13,52924.97,0.7119,2,14,0.8707,2,0.3422,54.36,Medium Risk
services_professional,42,248495.11,173313.02,1250,198.65,-7.91,0.1807,50573.28,191288.83,0.863,1,382,0.7759,1,0.3168,65.85,Medium Risk
textile_apparel,49,76571.39,52850.9,247,309.97,-10.07,0.3427,12321.42,63034.82,0.9152,1,86,0.7766,1,0.3743,57.46,Medium Risk
grocery_retail,66,62897.23,49228.21,204,307.74,29.9,0.079,4905.34,64249.56,0.9027,2,54,0.5977,2,0.2209,62.44,Medium Risk
grocery_retail,53,20769.56,11265.08,152,136.0,-1.19,0.0851,5745.76,13811.97,0.7212,2,35,0.9063,1,0.409,61.45,Medium Risk
grocery_retail,11,58288.04,37543.21,127,458.61,-6.69,0.5392,10192.87,57387.88,0.7219,0,44,0.88,1,0.2216,56.1,Medium Risk
services_professional,28,69983.85,49501.71,233,299.64,2.35,0.211,22734.43,42216.92,0.8495,0,77,0.8315,0,0.4275,60.96,Medium Risk
grocery_retail,17,48834.0,37701.72,216,225.27,9.85,0.1119,14764.59,47827.47,0.9022,0,65,0.8952,1,0.069,70.68,Low Risk
manufacturing_small,46,172642.18,117796.48,483,356.96,-0.51,0.1277,56587.11,128336.93,0.8811,0,123,0.6414,3,0.1261,73.35,Low Risk
textile_apparel,22,30496.87,25905.0,246,123.64,-3.38,0.0455,10440.16,23693.93,0.7744,4,65,0.7131,0,0.438,58.11,Medium Risk
services_professional,66,10830.68,9718.71,16,660.39,-1.05,0.1648,1445.42,7857.34,0.8786,0,5,0.9503,0,0.2725,77.27,Low Risk
textile_apparel,30,58203.3,51240.04,298,194.87,18.41,0.02,10510.91,60908.42,0.6822,2,100,0.8544,2,0.1264,52.81,Medium Risk
electronics_repair,24,264629.23,224005.78,273,968.99,-3.6,0.03,83770.62,275025.3,0.7678,2,85,0.8594,0,0.4357,60.88,Medium Risk
electronics_repair,30,222127.64,134044.15,994,223.38,19.86,0.0417,19509.08,250287.29,0.9085,1,278,0.8913,0,0.1306,70.68,Low Risk
grocery_retail,31,62243.26,40164.35,64,957.98,3.56,0.0448,13382.59,62556.11,0.8711,2,18,0.8583,1,0.1034,79.6,Low Risk
wholesale_trade,33,67877.13,60016.94,372,182.34,2.71,0.391,9699.89,60161.23,0.9023,0,125,0.8592,0,0.2702,67.51,Medium Risk
electronics_repair,35,180645.94,138624.9,314,574.74,11.68,0.1417,60312.29,124517.54,0.671,4,88,0.9204,0,0.0647,67.48,Medium Risk
manufacturing_small,39,32064.21,18387.86,68,469.33,4.16,0.2146,4959.51,25882.61,0.9566,0,19,0.7853,0,0.2959,66.95,Medium Risk
services_professional,43,32784.24,17742.95,59,553.19,-15.6,0.0582,5197.89,25694.72,0.5685,6,25,0.732,1,0.3916,51.64,Medium Risk
pharmacy_medical,75,492779.7,390736.45,996,494.36,1.84,0.0505,130221.11,400082.23,0.8209,1,293,0.7716,2,0.1776,82.59,Low Risk
wholesale_trade,38,205094.51,121894.81,289,707.39,12.1,0.1115,43758.57,215782.52,0.6983,0,78,0.8531,0,0.4165,62.67,Medium Risk
grocery_retail,13,66167.97,44761.45,298,221.6,-2.41,0.5492,7880.2,65955.28,0.765,0,99,0.6473,2,0.2611,61.06,Medium Risk
services_professional,22,222660.73,195557.24,716,310.88,-2.33,0.1616,15784.83,186605.64,0.949,0,213,0.8063,0,0.6798,71.24,Low Risk
wholesale_trade,58,453844.9,359157.67,3052,148.68,14.82,0.0599,43235.23,448261.58,0.9241,1,834,0.7393,0,0.2651,75.48,Low Risk
